Date,Dew_Point_C,Surface_Albedo,Wind_Speed_m_s,Relative_Humidity,Temperature_C,Pressure_mbar,kW,DHI_DNI
2019-01-06 17:00:00+00:00,-0.9,0.87,5.8,92.82,0.1,989.0,16.32,0.0
2019-01-06 17:30:00+00:00,-0.9,0.87,5.8,92.82,0.1,989.0,16.0,0.0
2019-01-06 18:00:00+00:00,-1.1,0.87,6.4,93.78,-0.2,988.0,16.64,0.0
2019-01-06 18:30:00+00:00,-1.1,0.87,6.2,93.78,-0.2,988.0,16.32,0.0
2019-01-06 19:00:00+00:00,-1.1,0.87,6.0,93.72,-0.2,987.0,16.64,0.0
2019-01-06 19:30:00+00:00,-1.1,0.87,5.9,93.04,-0.1,987.0,16.32,0.0
2019-01-06 20:00:00+00:00,-0.9,0.87,5.8,93.9,0.0,987.0,16.0,0.0
2019-01-06 20:30:00+00:00,-0.9,0.87,6.1,92.55,0.2,987.0,16.32,0.0
2019-01-06 21:00:00+00:00,-0.5,0.87,6.4,93.82,0.4,987.0,16.32,0.0
2019-01-06 21:30:00+00:00,-0.5,0.87,6.8,93.05,0.5,986.0,16.32,0.0
2019-01-06 22:00:00+00:00,-0.1,0.87,7.2,94.14,0.7,985.0,16.32,0.0
2019-01-06 22:30:00+00:00,-0.1,0.87,7.5,94.04,0.7,984.0,16.32,0.0
2019-01-06 23:00:00+00:00,0.1,0.87,7.7,94.75,0.8,983.0,16.32,0.0
2019-01-06 23:30:00+00:00,0.1,0.87,7.7,94.75,0.8,983.0,16.64,0.0
2019-01-07 00:00:00+00:00,0.2,0.87,7.7,95.48,0.8,982.0,16.64,0.0
2019-01-07 00:30:00+00:00,0.1,0.87,7.7,94.7,0.9,981.0,16.64,0.0
2019-01-07 01:00:00+00:00,0.3,0.87,7.8,95.08,1.0,981.0,16.64,0.0
2019-01-07 01:30:00+00:00,0.3,0.87,7.9,93.63,1.2,980.0,16.32,0.0
2019-01-07 02:00:00+00:00,0.7,0.87,8.0,95.78,1.3,979.0,16.96,0.0
2019-01-07 02:30:00+00:00,0.7,0.87,8.1,94.33,1.5,978.0,16.32,0.0
2019-01-07 03:00:00+00:00,1.2,0.87,8.1,96.18,1.7,977.0,16.64,0.0
2019-01-07 03:30:00+00:00,1.2,0.87,8.4,94.81,1.9,977.0,16.64,0.0
2019-01-07 04:00:00+00:00,1.6,0.87,8.7,95.96,2.2,976.0,16.64,0.0
2019-01-07 04:30:00+00:00,1.6,0.87,8.6,94.51,2.4,975.0,16.32,0.0
2019-01-07 05:00:00+00:00,2.1,0.87,8.5,96.29,2.6,975.0,17.28,0.0
2019-01-07 05:30:00+00:00,2.1,0.87,8.2,94.84,2.8,974.0,43.52,0.0
2019-01-07 06:00:00+00:00,2.6,0.87,7.9,96.95,3.0,974.0,32.0,0.0
2019-01-07 06:30:00+00:00,2.5,0.87,7.8,95.49,3.2,973.0,34.88,0.0
2019-01-07 07:00:00+00:00,3.0,0.87,7.7,97.59,3.3,973.0,40.0,0.0
2019-01-07 07:30:00+00:00,3.0,0.87,7.2,96.22,3.5,973.0,42.88,17.0
2019-01-07 08:00:00+00:00,3.5,0.87,6.7,97.72,3.8,972.0,52.48,29.0
2019-01-07 08:30:00+00:00,3.5,0.87,6.0,97.03,3.9,972.0,54.4,63.0
2019-01-07 09:00:00+00:00,3.9,0.87,5.4,98.49,4.1,971.0,56.0,147.0
2019-01-07 09:30:00+00:00,3.9,0.87,5.1,97.02,4.3,970.0,56.0,169.0
2019-01-07 10:00:00+00:00,4.3,0.87,4.8,98.04,4.6,970.0,53.44,74.0
2019-01-07 10:30:00+00:00,4.3,0.87,4.4,96.58,4.8,969.0,52.48,202.0
2019-01-07 11:00:00+00:00,4.7,0.87,4.0,97.92,5.0,968.0,51.2,368.0
2019-01-07 11:30:00+00:00,4.7,0.87,3.9,97.24,5.1,968.0,53.44,219.0
2019-01-07 12:00:00+00:00,4.9,0.87,3.7,97.91,5.2,968.0,51.84,380.0
2019-01-07 12:30:00+00:00,4.9,0.87,4.2,96.56,5.4,968.0,52.16,305.0
2019-01-07 13:00:00+00:00,5.3,0.87,4.6,97.87,5.6,968.0,51.2,266.0
2019-01-07 13:30:00+00:00,5.3,0.87,4.7,99.23,5.4,968.0,53.76,327.0
2019-01-07 14:00:00+00:00,5.0,0.87,4.8,98.35,5.2,969.0,53.44,115.0
2019-01-07 14:30:00+00:00,4.6,0.87,5.2,100.0,4.6,969.0,52.48,46.0
2019-01-07 15:00:00+00:00,3.8,0.87,5.5,98.93,4.0,970.0,52.48,27.0
2019-01-07 15:30:00+00:00,3.2,0.87,5.7,100.0,3.2,971.0,51.52,18.0
2019-01-07 16:00:00+00:00,2.1,0.87,5.9,98.14,2.4,972.0,52.8,10.0
2019-01-07 16:30:00+00:00,1.9,0.87,5.8,100.0,1.9,973.0,53.76,4.0
2019-01-07 17:00:00+00:00,1.0,0.87,5.6,97.62,1.3,973.0,50.88,0.0
2019-01-07 17:30:00+00:00,1.0,0.87,5.6,97.62,1.3,973.0,50.56,0.0
2019-01-07 18:00:00+00:00,0.6,0.12,5.6,96.95,1.0,975.0,34.88,0.0
2019-01-07 18:30:00+00:00,0.6,0.12,5.2,97.05,1.0,976.0,33.28,0.0
2019-01-07 19:00:00+00:00,0.6,0.12,4.8,97.11,1.0,977.0,25.28,0.0
2019-01-07 19:30:00+00:00,0.6,0.12,4.2,97.11,1.0,977.0,24.32,0.0
2019-01-07 20:00:00+00:00,0.8,0.12,3.6,97.88,1.1,977.0,19.84,0.0
2019-01-07 20:30:00+00:00,0.8,0.12,3.4,97.18,1.2,977.0,16.64,0.0
2019-01-07 21:00:00+00:00,1.0,0.12,3.2,98.58,1.2,977.0,16.32,0.0
2019-01-07 21:30:00+00:00,1.0,0.12,2.8,98.58,1.2,977.0,16.32,0.0
2019-01-07 22:00:00+00:00,1.0,0.12,2.5,99.26,1.1,977.0,16.64,0.0
2019-01-07 22:30:00+00:00,0.9,0.12,2.3,100.0,0.9,977.0,16.32,0.0
2019-01-07 23:00:00+00:00,0.8,0.12,2.1,100.0,0.8,977.0,16.64,0.0
2019-01-07 23:30:00+00:00,0.6,0.12,2.2,100.0,0.6,977.0,16.64,0.0
2019-01-08 00:00:00+00:00,0.5,0.12,2.3,100.0,0.5,977.0,16.64,0.0
2019-01-08 00:30:00+00:00,0.4,0.12,2.8,100.0,0.4,977.0,16.64,0.0
2019-01-08 01:00:00+00:00,0.0,0.12,3.3,98.13,0.3,977.0,16.64,0.0
2019-01-08 01:30:00+00:00,0.0,0.12,3.6,98.84,0.2,977.0,16.0,0.0
2019-01-08 02:00:00+00:00,-0.3,0.12,3.8,97.36,0.1,977.0,16.64,0.0
2019-01-08 02:30:00+00:00,-0.3,0.12,3.4,98.07,0.0,977.0,16.32,0.0
2019-01-08 03:00:00+00:00,-0.4,0.12,3.0,97.42,0.0,977.0,16.0,0.0
2019-01-08 03:30:00+00:00,-0.4,0.12,2.1,98.03,-0.1,976.0,16.32,0.0
2019-01-08 04:00:00+00:00,-0.6,0.12,1.2,97.92,-0.3,976.0,16.32,0.0
2019-01-08 04:30:00+00:00,-0.6,0.12,1.6,100.0,-0.6,976.0,16.0,0.0
2019-01-08 05:00:00+00:00,-1.2,0.12,1.9,97.43,-0.8,975.0,16.32,0.0
2019-01-08 05:30:00+00:00,-1.1,0.12,2.3,97.53,-0.8,976.0,30.72,0.0
2019-01-08 06:00:00+00:00,-1.3,0.12,2.7,96.64,-0.8,976.0,32.64,0.0
2019-01-08 06:30:00+00:00,-1.3,0.12,3.3,96.04,-0.7,977.0,37.76,0.0
2019-01-08 07:00:00+00:00,-1.1,0.12,3.8,96.12,-0.6,977.0,42.56,0.0
2019-01-08 07:30:00+00:00,-1.1,0.12,4.4,94.83,-0.4,978.0,46.4,19.0
2019-01-08 08:00:00+00:00,-0.9,0.12,4.9,94.64,-0.1,978.0,50.88,66.0
2019-01-08 08:30:00+00:00,-0.8,0.12,5.3,91.37,0.4,979.0,54.08,158.0
2019-01-08 09:00:00+00:00,-0.3,0.12,5.7,92.08,0.8,979.0,53.76,481.0
2019-01-08 09:30:00+00:00,-0.3,0.12,6.5,88.83,1.3,979.0,52.8,571.0
2019-01-08 10:00:00+00:00,-1.2,0.12,7.3,80.34,1.8,979.0,54.4,736.0
2019-01-08 10:30:00+00:00,-1.2,0.12,7.9,79.29,2.0,980.0,54.4,450.0
2019-01-08 11:00:00+00:00,-2.5,0.12,8.5,70.57,2.3,980.0,54.08,473.0
2019-01-08 11:30:00+00:00,-2.5,0.12,8.5,70.07,2.4,980.0,53.12,593.0
2019-01-08 12:00:00+00:00,-3.0,0.12,8.6,67.75,2.4,980.0,53.12,949.0
2019-01-08 12:30:00+00:00,-3.0,0.12,8.8,67.27,2.5,980.0,55.04,951.0
2019-01-08 13:00:00+00:00,-2.9,0.12,9.1,66.59,2.7,980.0,51.84,903.0
2019-01-08 13:30:00+00:00,-2.9,0.12,9.4,68.5,2.3,980.0,55.04,362.0
2019-01-08 14:00:00+00:00,-3.6,0.12,9.7,66.51,2.0,980.0,54.08,87.0
2019-01-08 14:30:00+00:00,-3.6,0.12,9.8,72.04,0.9,981.0,55.04,28.0
2019-01-08 15:00:00+00:00,-5.1,0.12,9.9,70.15,-0.3,982.0,54.08,16.0
2019-01-08 15:30:00+00:00,-5.1,0.12,9.6,76.02,-1.4,982.0,53.44,11.0
2019-01-08 16:00:00+00:00,-6.9,0.12,9.2,72.49,-2.6,983.0,56.32,6.0
2019-01-08 16:30:00+00:00,-6.9,0.12,9.0,76.36,-3.3,983.0,56.96,24.0
2019-01-08 17:00:00+00:00,-8.2,0.12,8.8,72.87,-4.1,984.0,55.68,0.0
2019-01-08 17:30:00+00:00,-8.2,0.12,8.8,72.87,-4.1,984.0,51.84,0.0
2019-01-08 18:00:00+00:00,-9.5,0.12,8.9,70.69,-5.0,985.0,36.8,0.0
2019-01-08 18:30:00+00:00,-9.5,0.12,8.9,72.94,-5.4,986.0,25.92,0.0
2019-01-08 19:00:00+00:00,-10.6,0.12,9.0,69.09,-5.8,986.0,26.88,0.0
2019-01-08 19:30:00+00:00,-10.5,0.12,9.0,70.76,-6.1,987.0,30.72,0.0
2019-01-08 20:00:00+00:00,-11.2,0.12,9.0,68.66,-6.4,987.0,24.64,0.0
2019-01-08 20:30:00+00:00,-11.2,0.12,9.0,70.26,-6.7,987.0,18.88,0.0
2019-01-08 21:00:00+00:00,-11.7,0.12,9.0,68.63,-6.9,988.0,16.96,0.0
2019-01-08 21:30:00+00:00,-11.7,0.12,8.9,70.23,-7.2,988.0,16.64,0.0
2019-01-08 22:00:00+00:00,-12.3,0.12,8.9,68.75,-7.5,988.0,16.96,0.0
2019-01-08 22:30:00+00:00,-12.3,0.12,8.7,69.82,-7.7,988.0,16.96,0.0
2019-01-08 23:00:00+00:00,-12.8,0.12,8.6,67.97,-7.9,988.0,17.6,0.0
2019-01-08 23:30:00+00:00,-12.8,0.12,8.4,69.64,-8.2,989.0,17.6,0.0
2019-01-09 00:00:00+00:00,-13.2,0.12,8.3,68.69,-8.5,989.0,17.6,0.0
2019-01-09 00:30:00+00:00,-13.2,0.12,8.1,69.77,-8.7,989.0,17.6,0.0
2019-01-09 01:00:00+00:00,-13.6,0.12,8.0,69.09,-9.0,990.0,17.28,0.0
2019-01-09 01:30:00+00:00,-13.6,0.12,7.8,70.74,-9.3,990.0,17.6,0.0
2019-01-09 02:00:00+00:00,-14.0,0.12,7.7,69.56,-9.5,990.0,17.28,0.0
2019-01-09 02:30:00+00:00,-14.0,0.12,7.7,71.3,-9.8,991.0,17.6,0.0
2019-01-09 03:00:00+00:00,-14.5,0.12,7.7,69.94,-10.1,991.0,16.96,0.0
2019-01-09 03:30:00+00:00,-14.5,0.12,7.8,72.19,-10.5,991.0,16.96,0.0
2019-01-09 04:00:00+00:00,-15.2,0.12,7.8,69.84,-10.8,991.0,17.6,0.0
2019-01-09 04:30:00+00:00,-15.2,0.12,7.7,71.6,-11.1,992.0,37.44,0.0
2019-01-09 05:00:00+00:00,-15.8,0.12,7.5,69.79,-11.4,992.0,40.64,0.0
2019-01-09 05:30:00+00:00,-15.8,0.12,7.4,70.91,-11.6,992.0,41.6,0.0
2019-01-09 06:00:00+00:00,-16.2,0.12,7.3,69.79,-11.8,993.0,35.2,0.0
2019-01-09 06:30:00+00:00,-16.2,0.12,7.1,70.35,-11.9,993.0,40.0,0.0
2019-01-09 07:00:00+00:00,-16.5,0.12,6.9,69.47,-12.0,993.0,43.84,0.0
2019-01-09 07:30:00+00:00,-16.4,0.12,7.1,68.43,-11.8,994.0,47.04,22.0
2019-01-09 08:00:00+00:00,-16.4,0.12,7.2,67.82,-11.6,994.0,52.16,201.0
2019-01-09 08:30:00+00:00,-16.4,0.12,7.4,66.21,-11.3,994.0,55.68,345.0
2019-01-09 09:00:00+00:00,-15.9,0.12,7.5,66.41,-10.9,995.0,56.0,95.0
2019-01-09 09:30:00+00:00,-15.9,0.12,7.5,64.84,-10.6,995.0,55.04,162.0
2019-01-09 10:00:00+00:00,-15.3,0.12,7.6,66.2,-10.2,995.0,55.68,158.0
2019-01-09 10:30:00+00:00,-15.3,0.12,7.6,65.16,-10.0,995.0,55.68,230.0
2019-01-09 11:00:00+00:00,-14.8,0.12,7.7,66.44,-9.7,995.0,54.08,438.0
2019-01-09 11:30:00+00:00,-14.8,0.12,7.7,65.92,-9.6,995.0,56.96,568.0
2019-01-09 12:00:00+00:00,-14.5,0.12,7.6,67.06,-9.5,995.0,55.36,657.0
2019-01-09 12:30:00+00:00,-14.5,0.12,7.5,67.06,-9.5,995.0,55.36,877.0
2019-01-09 13:00:00+00:00,-14.3,0.12,7.4,67.49,-9.4,995.0,55.68,969.0
2019-01-09 13:30:00+00:00,-14.3,0.12,7.2,68.03,-9.5,995.0,56.32,950.0
2019-01-09 14:00:00+00:00,-14.3,0.12,7.1,68.19,-9.5,996.0,57.92,921.0
2019-01-09 14:30:00+00:00,-14.3,0.12,6.8,69.27,-9.7,996.0,56.64,876.0
2019-01-09 15:00:00+00:00,-14.5,0.12,6.6,69.87,-10.0,996.0,55.68,810.0
2019-01-09 15:30:00+00:00,-14.5,0.12,6.3,71.55,-10.3,996.0,56.0,710.0
2019-01-09 16:00:00+00:00,-14.7,0.12,5.9,71.57,-10.6,997.0,56.96,549.0
2019-01-09 16:30:00+00:00,-14.7,0.12,5.7,73.3,-10.9,997.0,55.04,208.0
2019-01-09 17:00:00+00:00,-15.0,0.12,5.4,73.1,-11.1,997.0,55.68,0.0
2019-01-09 17:30:00+00:00,-15.0,0.12,5.4,73.1,-11.1,997.0,53.12,0.0
2019-01-09 18:00:00+00:00,-15.3,0.12,4.9,74.61,-11.7,997.0,39.04,0.0
2019-01-09 18:30:00+00:00,-15.3,0.12,4.8,76.5,-12.0,998.0,29.12,0.0
2019-01-09 19:00:00+00:00,-15.6,0.12,4.6,75.68,-12.2,998.0,25.28,0.0
2019-01-09 19:30:00+00:00,-15.6,0.12,4.4,77.53,-12.5,998.0,32.64,0.0
2019-01-09 20:00:00+00:00,-15.8,0.12,4.1,77.93,-12.8,998.0,26.24,0.0
2019-01-09 20:30:00+00:00,-15.8,0.12,3.8,79.85,-13.1,998.0,19.2,0.0
2019-01-09 21:00:00+00:00,-16.0,0.12,3.5,80.09,-13.3,998.0,18.56,0.0
2019-01-09 21:30:00+00:00,-16.0,0.12,3.4,81.4,-13.5,998.0,18.88,0.0
2019-01-09 22:00:00+00:00,-16.1,0.12,3.3,81.39,-13.6,998.0,18.56,0.0
2019-01-09 22:30:00+00:00,-16.1,0.12,3.2,82.05,-13.7,998.0,19.2,0.0
2019-01-09 23:00:00+00:00,-16.2,0.12,3.1,81.55,-13.7,998.0,18.56,0.0
2019-01-09 23:30:00+00:00,-16.2,0.12,3.1,81.55,-13.7,998.0,17.92,0.0
2019-01-10 00:00:00+00:00,-16.2,0.12,3.0,82.03,-13.8,998.0,18.56,0.0
2019-01-10 00:30:00+00:00,-16.2,0.12,3.0,81.37,-13.7,998.0,18.88,0.0
2019-01-10 01:00:00+00:00,-16.0,0.12,3.0,81.79,-13.6,998.0,18.56,0.0
2019-01-10 01:30:00+00:00,-16.0,0.12,2.9,81.12,-13.5,998.0,17.92,0.0
2019-01-10 02:00:00+00:00,-15.9,0.12,2.8,81.76,-13.4,998.0,27.52,0.0
2019-01-10 02:30:00+00:00,-15.9,0.12,2.9,81.1,-13.3,998.0,41.28,0.0
2019-01-10 03:00:00+00:00,-15.6,0.12,2.9,82.17,-13.2,998.0,41.6,0.0
2019-01-10 03:30:00+00:00,-15.6,0.12,2.9,81.59,-13.1,999.0,19.2,0.0
2019-01-10 04:00:00+00:00,-15.3,0.12,2.9,82.07,-12.9,999.0,18.56,0.0
2019-01-10 04:30:00+00:00,-15.3,0.12,2.9,80.76,-12.7,999.0,18.56,0.0
2019-01-10 05:00:00+00:00,-14.9,0.12,2.9,82.36,-12.5,999.0,24.0,0.0
2019-01-10 05:30:00+00:00,-14.9,0.12,2.7,81.04,-12.3,999.0,31.36,0.0
2019-01-10 06:00:00+00:00,-14.5,0.12,2.5,82.42,-12.1,999.0,32.0,0.0
2019-01-10 06:30:00+00:00,-14.5,0.12,2.3,81.11,-11.9,999.0,37.44,0.0
2019-01-10 07:00:00+00:00,-14.2,0.12,2.0,82.54,-11.8,999.0,42.88,0.0
2019-01-10 07:30:00+00:00,-14.2,0.12,1.9,79.94,-11.4,999.0,45.44,39.0
2019-01-10 08:00:00+00:00,-13.6,0.12,1.9,80.84,-11.0,1000.0,49.6,95.0
2019-01-10 08:30:00+00:00,-13.6,0.12,2.0,76.47,-10.3,1000.0,54.72,199.0
2019-01-10 09:00:00+00:00,-13.3,0.12,2.1,74.64,-9.6,1000.0,57.6,552.0
2019-01-10 09:30:00+00:00,-13.3,0.12,1.7,71.21,-9.0,1000.0,53.44,817.0
2019-01-10 10:00:00+00:00,-12.4,0.12,1.4,73.22,-8.5,1000.0,54.08,871.0
2019-01-10 10:30:00+00:00,-12.4,0.12,1.1,70.36,-8.0,999.0,54.72,696.0
2019-01-10 11:00:00+00:00,-11.6,0.12,0.8,72.61,-7.5,999.0,55.68,512.0
2019-01-10 11:30:00+00:00,-11.6,0.12,0.5,69.79,-7.0,998.0,53.44,535.0
2019-01-10 12:00:00+00:00,-10.9,0.12,0.3,71.34,-6.6,998.0,54.4,869.0
2019-01-10 12:30:00+00:00,-10.9,0.12,0.3,69.72,-6.3,998.0,56.64,944.0
2019-01-10 13:00:00+00:00,-10.5,0.12,0.2,70.72,-6.0,997.0,54.72,933.0
2019-01-10 13:30:00+00:00,-10.5,0.12,0.2,70.18,-5.9,997.0,54.72,914.0
2019-01-10 14:00:00+00:00,-10.2,0.12,0.2,70.89,-5.8,997.0,54.08,886.0
2019-01-10 14:30:00+00:00,-10.2,0.12,0.4,71.43,-5.9,997.0,54.4,842.0
2019-01-10 15:00:00+00:00,-10.3,0.12,0.5,71.34,-6.0,997.0,53.44,780.0
2019-01-10 15:30:00+00:00,-10.3,0.12,0.6,74.11,-6.5,997.0,53.76,683.0
2019-01-10 16:00:00+00:00,-10.2,0.12,0.6,78.49,-7.1,997.0,55.68,491.0
2019-01-10 16:30:00+00:00,-10.2,0.12,0.8,81.58,-7.6,997.0,55.68,159.0
2019-01-10 17:00:00+00:00,-10.8,0.12,0.9,81.44,-8.2,997.0,55.68,0.0
2019-01-10 17:30:00+00:00,-10.8,0.12,0.9,81.44,-8.2,997.0,52.48,0.0
2019-01-10 18:00:00+00:00,-11.4,0.12,1.1,83.0,-9.0,997.0,37.76,0.0
2019-01-10 18:30:00+00:00,-11.4,0.12,1.2,84.98,-9.3,997.0,26.56,0.0
2019-01-10 19:00:00+00:00,-11.7,0.12,1.4,84.8,-9.6,997.0,30.4,0.0
2019-01-10 19:30:00+00:00,-11.7,0.12,1.5,85.47,-9.7,997.0,28.48,0.0
2019-01-10 20:00:00+00:00,-11.8,0.12,1.7,85.32,-9.8,997.0,20.48,0.0
2019-01-10 20:30:00+00:00,-11.8,0.12,1.9,84.56,-9.7,996.0,18.56,0.0
2019-01-10 21:00:00+00:00,-11.7,0.12,2.1,84.84,-9.6,996.0,16.96,0.0
2019-01-10 21:30:00+00:00,-11.7,0.12,2.2,84.17,-9.5,996.0,17.6,0.0
2019-01-10 22:00:00+00:00,-11.6,0.12,2.3,84.93,-9.5,996.0,17.28,0.0
2019-01-10 22:30:00+00:00,-11.6,0.12,2.3,84.93,-9.5,996.0,16.96,0.0
2019-01-10 23:00:00+00:00,-11.5,0.12,2.4,85.57,-9.5,996.0,17.28,0.0
2019-01-10 23:30:00+00:00,-11.5,0.12,2.3,84.9,-9.4,996.0,16.64,0.0
2019-01-11 00:00:00+00:00,-11.3,0.12,2.2,86.15,-9.4,996.0,16.96,0.0
2019-01-11 00:30:00+00:00,-11.3,0.12,2.1,86.15,-9.4,996.0,16.96,0.0
2019-01-11 01:00:00+00:00,-11.2,0.12,2.0,86.92,-9.4,996.0,16.96,0.0
2019-01-11 01:30:00+00:00,-11.2,0.12,1.9,88.3,-9.6,996.0,16.64,0.0
2019-01-11 02:00:00+00:00,-11.2,0.12,1.8,89.4,-9.8,996.0,16.64,0.0
2019-01-11 02:30:00+00:00,-11.2,0.12,1.8,89.4,-9.8,996.0,17.28,0.0
2019-01-11 03:00:00+00:00,-11.1,0.12,1.8,89.86,-9.8,996.0,16.64,0.0
2019-01-11 03:30:00+00:00,-11.1,0.12,1.9,89.16,-9.7,996.0,16.96,0.0
2019-01-11 04:00:00+00:00,-11.1,0.12,2.1,89.73,-9.7,996.0,18.24,0.0
2019-01-11 04:30:00+00:00,-11.1,0.12,2.2,89.73,-9.7,996.0,39.68,0.0
2019-01-11 05:00:00+00:00,-11.1,0.12,2.3,89.59,-9.7,996.0,40.32,0.0
2019-01-11 05:30:00+00:00,-11.1,0.12,2.5,90.3,-9.8,996.0,40.0,0.0
2019-01-11 06:00:00+00:00,-11.2,0.12,2.6,89.66,-9.8,995.0,35.84,0.0
2019-01-11 06:30:00+00:00,-11.2,0.12,2.8,89.66,-9.8,995.0,38.72,0.0
2019-01-11 07:00:00+00:00,-11.2,0.12,3.0,89.55,-9.8,995.0,41.92,0.0
2019-01-11 07:30:00+00:00,-11.2,0.12,3.4,85.43,-9.2,995.0,48.64,67.0
2019-01-11 08:00:00+00:00,-10.4,0.12,3.7,86.52,-8.6,996.0,51.52,373.0
2019-01-11 08:30:00+00:00,-10.4,0.12,3.8,80.05,-7.6,996.0,54.4,279.0
2019-01-11 09:00:00+00:00,-9.1,0.12,3.9,82.89,-6.7,996.0,55.04,470.0
2019-01-11 09:30:00+00:00,-9.1,0.12,4.4,75.63,-5.5,996.0,56.32,319.0
2019-01-11 10:00:00+00:00,-8.0,0.12,4.9,75.52,-4.3,995.0,58.24,63.0
2019-01-11 10:30:00+00:00,-8.0,0.12,4.9,71.66,-3.6,995.0,56.64,77.0
2019-01-11 11:00:00+00:00,-7.0,0.12,4.9,73.21,-2.9,995.0,58.24,53.0
2019-01-11 11:30:00+00:00,-7.0,0.12,4.7,71.0,-2.5,994.0,56.64,38.0
2019-01-11 12:00:00+00:00,-6.4,0.12,4.6,71.81,-2.0,994.0,56.64,66.0
2019-01-11 12:30:00+00:00,-6.4,0.12,4.5,70.25,-1.7,994.0,58.56,69.0
2019-01-11 13:00:00+00:00,-6.0,0.12,4.4,71.14,-1.4,993.0,56.64,46.0
2019-01-11 13:30:00+00:00,-5.9,0.12,4.3,70.69,-1.3,994.0,56.0,60.0
2019-01-11 14:00:00+00:00,-5.6,0.12,4.2,71.84,-1.2,994.0,54.72,72.0
2019-01-11 14:30:00+00:00,-5.6,0.12,3.4,73.44,-1.5,994.0,55.04,43.0
2019-01-11 15:00:00+00:00,-5.1,0.12,2.7,78.09,-1.8,994.0,54.4,44.0
2019-01-11 15:30:00+00:00,-5.1,0.12,2.0,82.23,-2.5,994.0,55.04,27.0
2019-01-11 16:00:00+00:00,-5.3,0.12,1.4,85.3,-3.2,994.0,54.4,16.0
2019-01-11 16:30:00+00:00,-5.3,0.12,1.4,87.23,-3.5,994.0,54.4,5.0
2019-01-11 17:00:00+00:00,-5.9,0.12,1.4,85.59,-3.8,994.0,53.12,0.0
2019-01-11 17:30:00+00:00,-5.9,0.12,1.4,85.59,-3.8,994.0,50.56,0.0
2019-01-11 18:00:00+00:00,-6.1,0.12,1.4,85.61,-4.0,995.0,37.12,0.0
2019-01-11 18:30:00+00:00,-6.1,0.12,1.4,86.25,-4.1,995.0,31.36,0.0
2019-01-11 19:00:00+00:00,-6.2,0.12,1.4,85.51,-4.1,995.0,28.8,0.0
2019-01-11 19:30:00+00:00,-6.2,0.12,1.5,86.15,-4.2,995.0,19.2,0.0
2019-01-11 20:00:00+00:00,-6.3,0.12,1.5,85.84,-4.3,995.0,18.88,0.0
2019-01-11 20:30:00+00:00,-6.3,0.12,1.6,85.84,-4.3,995.0,17.92,0.0
2019-01-11 21:00:00+00:00,-6.4,0.12,1.7,85.79,-4.4,995.0,16.32,0.0
2019-01-11 21:30:00+00:00,-6.4,0.12,1.8,85.79,-4.4,995.0,16.64,0.0
2019-01-11 22:00:00+00:00,-6.4,0.12,1.8,85.84,-4.4,995.0,15.68,0.0
2019-01-11 22:30:00+00:00,-6.4,0.12,1.9,85.84,-4.4,995.0,15.68,0.0
2019-01-11 23:00:00+00:00,-6.4,0.12,1.9,86.53,-4.5,995.0,16.32,0.0
2019-01-11 23:30:00+00:00,-6.4,0.12,1.8,86.53,-4.5,995.0,16.32,0.0
2019-01-12 00:00:00+00:00,-6.4,0.12,1.8,86.77,-4.5,995.0,16.0,0.0
2019-01-12 00:30:00+00:00,-6.4,0.12,1.6,87.42,-4.6,995.0,16.0,0.0
2019-01-12 01:00:00+00:00,-6.4,0.12,1.5,87.55,-4.6,996.0,16.0,0.0
2019-01-12 01:30:00+00:00,-6.4,0.12,1.4,88.22,-4.7,996.0,16.32,0.0
2019-01-12 02:00:00+00:00,-6.4,0.12,1.4,87.95,-4.7,996.0,16.0,0.0
2019-01-12 02:30:00+00:00,-6.4,0.12,1.3,87.95,-4.7,996.0,16.0,0.0
2019-01-12 03:00:00+00:00,-6.4,0.12,1.3,88.31,-4.8,996.0,16.0,0.0
2019-01-12 03:30:00+00:00,-6.4,0.12,1.3,88.31,-4.8,996.0,16.0,0.0
2019-01-12 04:00:00+00:00,-6.5,0.12,1.4,87.9,-4.8,995.0,15.36,0.0
2019-01-12 04:30:00+00:00,-6.5,0.12,1.5,87.99,-4.8,996.0,15.68,0.0
2019-01-12 05:00:00+00:00,-6.5,0.12,1.6,88.06,-4.8,996.0,16.0,0.0
2019-01-12 05:30:00+00:00,-6.5,0.12,1.8,88.06,-4.8,996.0,15.04,0.0
2019-01-12 06:00:00+00:00,-6.4,0.12,1.9,87.95,-4.7,996.0,15.68,0.0
2019-01-12 06:30:00+00:00,-6.4,0.12,2.1,87.29,-4.6,996.0,16.0,0.0
2019-01-12 07:00:00+00:00,-6.2,0.12,2.3,88.17,-4.5,996.0,16.0,0.0
2019-01-12 07:30:00+00:00,-6.1,0.12,2.6,85.65,-4.1,997.0,16.0,1.0
2019-01-12 08:00:00+00:00,-5.4,0.12,3.0,88.61,-3.8,997.0,16.0,7.0
2019-01-12 08:30:00+00:00,-5.4,0.12,3.2,85.37,-3.3,997.0,28.8,11.0
2019-01-12 09:00:00+00:00,-4.3,0.12,3.4,89.12,-2.8,997.0,36.16,16.0
2019-01-12 09:30:00+00:00,-4.3,0.12,3.5,85.89,-2.3,997.0,18.88,21.0
2019-01-12 10:00:00+00:00,-3.3,0.12,3.7,89.62,-1.8,997.0,12.8,26.0
